Date,ndvi,savi,ndre,District Name,PRECTOTCORR,TS,T2M_MAX,T2M_MIN,ALLSKY_SFC_PAR_TOT
2020-03-08,0.6924,0.4666,0.5075999999999999,Hisar,0.0,17.13,25.56,10.09,104.37
2020-03-15,0.5434,0.38,0.37839999999999996,Hisar,0.19,17.15,24.08,9.23,100.5
2020-03-22,0.6563333333333333,0.4296666666666667,0.44966666666666666,Hisar,0.0,23.24,31.48,15.55,113.27
2020-03-29,0.6,0.38275000000000003,0.40700000000000003,Hisar,0.0,22.21,30.22,14.03,126.09
2020-04-05,0.47425,0.3035,0.30674999999999997,Hisar,0.01,25.27,33.43,15.9,118.45
2020-04-12,0.2665,0.17049999999999998,0.1825,Hisar,0.0,28.71,36.58,20.26,124.72
2020-04-19,0.2275,0.1605,0.14300000000000002,Hisar,0.22,29.84,35.9,20.17,125.53
2020-04-26,0.19725,0.1365,0.122,Hisar,0.72,32.06,38.28,23.58,120.46
2020-05-03,0.166,0.1175,0.08416666666666667,Hisar,7.31,33.54,38.52,25.9,100.92
2020-05-10,0.166,0.11683333333333334,0.08116666666666666,Hisar,0.89,32.37,37.87,25.37,74.89
2020-05-17,0.1315,0.09175,0.07075000000000001,Hisar,0.0,33.34,39.72,25.01,136.41
2020-05-24,0.11775,0.08625,0.07825,Hisar,0.0,39.62,45.72,28.31,136.31
2020-05-31,0.08133333333333333,0.06033333333333333,0.007333333333333333,Hisar,11.03,31.59,33.73,24.87,90.09
2020-06-07,0.09475,0.06375,0.02125,Hisar,1.81,34.76,38.0,25.48,127.05
2020-06-14,0.15766666666666665,0.10883333333333334,0.069,Hisar,0.0,39.7,42.89,29.67,125.97
2020-06-21,0.21066666666666667,0.12,0.09016666666666667,Hisar,1.21,40.06,43.18,32.22,139.77
2020-06-28,0.2135,0.14925,0.10900000000000001,Hisar,0.01,39.53,43.36,32.35,116.88
2020-07-05,0.22199999999999998,0.16133333333333333,0.12566666666666668,Hisar,11.64,35.14,37.39,30.01,124.33
2020-07-12,0.21,0.154,0.119,Hisar,32.27,32.72,34.87,28.33,83.05
2020-07-19,0.2896666666666667,0.20666666666666667,0.16533333333333333,Hisar,6.41,34.37,38.69,28.15,95.57
2020-07-26,0.37266666666666665,0.25366666666666665,0.19166666666666665,Hisar,0.1,33.8,37.51,26.51,104.88
2020-08-02,0.38425,0.24974999999999997,0.21725,Hisar,2.99,33.96,39.01,26.87,120.65
2020-08-09,0.45899999999999996,0.306,0.29600000000000004,Hisar,16.59,34.05,37.4,28.73,93.05
2020-08-16,0.433,0.312,0.265,Hisar,0.0,34.0,37.95,26.89,102.57
2020-08-23,0.539,0.358,0.329,Hisar,0.33,30.15,34.08,24.91,124.98
2020-08-30,0.315,0.219,0.184,Hisar,0.14,30.08,33.61,25.65,109.48
2020-09-06,0.3415,0.2265,0.2125,Hisar,3.24,30.34,34.05,25.05,111.27
2020-09-13,0.54225,0.36875,0.368,Hisar,0.0,31.11,37.99,23.87,114.71
2020-09-20,0.5691666666666666,0.37000000000000005,0.375,Hisar,0.0,31.87,39.06,25.5,109.93
2020-09-27,0.58575,0.37124999999999997,0.377,Hisar,0.0,30.9,38.58,23.18,106.0
2020-10-04,0.576,0.37533333333333335,0.37116666666666664,Hisar,0.0,28.58,37.57,21.55,104.87
2020-10-11,0.532,0.33749999999999997,0.3451666666666667,Hisar,0.0,28.45,38.38,22.23,99.83
2020-10-18,0.37666666666666665,0.24633333333333332,0.24766666666666667,Hisar,0.0,26.33,35.91,20.25,93.77
2020-10-25,0.37433333333333335,0.23466666666666666,0.23716666666666666,Hisar,0.0,24.39,34.71,16.84,70.73
2020-11-01,0.28300000000000003,0.186,0.18475,Hisar,0.0,20.58,31.05,14.08,75.05
2020-11-08,0.2475,0.16799999999999998,0.16625,Hisar,0.0,20.3,31.29,15.86,56.85
2020-11-15,0.13833333333333334,0.09233333333333332,0.09366666666666668,Hisar,7.48,20.93,28.01,16.16,42.73
2020-11-22,0.23149999999999998,0.151,0.15500000000000003,Hisar,0.0,14.68,24.38,9.33,59.68
2020-11-29,0.237,0.154,0.16875,Hisar,0.0,14.52,23.71,9.25,65.3
2020-12-06,0.237,0.156,0.16166666666666665,Hisar,0.0,17.65,27.29,12.8,40.45
2020-12-13,0.25725000000000003,0.16225,0.17124999999999999,Hisar,0.0,13.71,20.44,8.05,45.23
2020-12-20,0.3276,0.21400000000000002,0.2172,Hisar,0.0,13.22,23.14,5.89,59.04
2020-12-27,0.34725,0.223,0.23,Hisar,0.39,13.44,23.47,5.88,45.99
2021-01-03,0.363,0.23550000000000001,0.239,Hisar,0.54,13.8,21.84,8.65,17.73
2021-01-10,0.3435,0.2155,0.2145,Hisar,0.0,9.98,18.05,4.12,48.21
2021-01-17,,,,Hisar,0.0,8.69,18.18,2.94,42.88
2021-01-24,0.495,0.343,0.347,Hisar,0.0,10.79,19.99,5.51,26.45
2021-01-31,0.61875,0.41125,0.44599999999999995,Hisar,0.0,12.48,24.18,6.7,74.85
2021-02-07,0.6353333333333334,0.4426666666666666,0.4721666666666667,Hisar,0.0,13.77,24.01,6.78,79.4
2021-02-14,0.658,0.4685,0.485,Hisar,0.0,17.49,28.3,10.63,69.84
2021-02-21,0.77125,0.54025,0.58975,Hisar,0.0,18.64,29.8,12.24,82.03
2021-02-28,0.69,0.47283333333333327,0.5181666666666667,Hisar,0.0,21.65,30.4,14.74,102.07
2021-03-07,0.70475,0.4855,0.5395,Hisar,0.01,25.88,35.01,17.31,92.63
2021-03-14,0.59825,0.4155,0.4525,Hisar,0.0,25.37,33.35,16.28,100.97
2021-03-21,0.5046666666666667,0.3376666666666666,0.334,Hisar,0.0,27.88,36.23,20.69,92.0
2021-03-28,0.44000000000000006,0.2695,0.3005,Hisar,0.0,28.92,38.58,19.59,111.45
2021-04-04,0.3336666666666666,0.21233333333333335,0.2185,Hisar,0.0,27.23,38.07,16.3,125.77
2021-04-11,0.24725,0.172,0.1595,Hisar,0.0,30.17,39.39,19.61,123.92
2021-04-18,0.1706,0.1258,0.1014,Hisar,0.0,30.55,37.01,19.47,128.71
2021-04-25,0.168,0.1265,0.09833333333333333,Hisar,0.0,28.55,38.54,16.96,140.09
2021-05-02,0.1195,0.08324999999999999,0.06425,Hisar,0.18,33.65,39.58,25.29,83.32
2021-05-09,0.10250000000000001,0.07325,0.04825,Hisar,0.0,34.95,40.48,24.69,112.27
2021-05-16,0.1195,0.0865,0.0675,Hisar,0.1,36.12,40.76,25.15,125.7
2021-05-23,0.08175,0.051250000000000004,0.010250000000000002,Hisar,0.07,30.9,36.05,22.44,69.48
2021-05-30,0.1255,0.09466666666666666,0.06266666666666666,Hisar,3.61,37.05,41.41,27.07,123.0
2021-06-06,0.13175,0.09875,0.062,Hisar,0.5,36.14,40.43,27.28,129.73
2021-06-13,0.088,0.06725,0.0435,Hisar,10.39,35.56,38.25,27.92,73.86
2021-06-20,,,,Hisar,0.01,36.58,38.9,25.71,123.1
2021-06-27,0.17049999999999998,0.1285,0.09925,Hisar,0.33,36.76,40.47,28.48,125.7
2021-07-04,0.1585,0.1185,0.08424999999999999,Hisar,0.06,40.12,41.81,31.69,122.69
2021-07-11,0.16040000000000001,0.11739999999999999,0.0782,Hisar,0.31,40.22,42.58,31.28,104.12
2021-07-18,0.2415,0.161,0.1315,Hisar,4.34,36.07,40.94,29.84,81.8
2021-07-25,0.252,0.176,0.149,Hisar,0.03,35.55,39.4,28.25,119.46
2021-08-01,,,,Hisar,5.72,30.96,34.13,27.0,101.64
2021-08-08,0.328,0.224,0.191,Hisar,2.14,30.22,33.8,26.45,107.28
2021-08-15,0.5316666666666666,0.37200000000000005,0.3413333333333333,Hisar,0.0,31.39,36.48,25.68,123.25
2021-08-22,0.5195000000000001,0.36650000000000005,0.33,Hisar,7.66,29.64,33.33,25.72,63.09
2021-08-29,0.61575,0.4355,0.43,Hisar,0.15,31.87,37.5,25.21,109.73
2021-09-05,0.622,0.4535,0.4395,Hisar,1.61,29.23,32.95,23.94,95.05
2021-09-12,,,,Hisar,24.55,27.33,31.08,24.19,70.41
2021-09-19,0.6253333333333333,0.4386666666666666,0.4036666666666667,Hisar,0.0,29.67,33.95,24.35,112.63
2021-09-26,0.6046666666666667,0.39399999999999996,0.38666666666666666,Hisar,0.02,27.74,31.9,23.47,104.78
2021-10-03,0.342,0.24266666666666667,0.21833333333333335,Hisar,0.05,28.94,34.08,25.19,103.05
2021-10-10,0.5528000000000001,0.35760000000000003,0.3352,Hisar,0.0,27.08,35.62,21.12,100.25
2021-10-17,0.5775,0.373,0.34650000000000003,Hisar,4.1,22.83,28.11,20.05,32.76
2021-10-24,0.4495,0.2995,0.273,Hisar,7.29,23.07,28.72,19.12,69.5
2021-10-31,0.30983333333333335,0.20783333333333334,0.19666666666666666,Hisar,0.0,20.33,30.58,14.14,76.18
2021-11-07,0.1205,0.08549999999999999,0.068,Hisar,0.0,19.51,29.89,14.66,61.08
2021-11-14,0.1705,0.11083333333333334,0.106,Hisar,0.0,16.87,27.73,14.01,64.66
2021-11-21,0.1676,0.10640000000000001,0.1122,Hisar,0.0,16.43,27.68,10.69,65.74
2021-11-28,0.193,0.12179999999999999,0.12160000000000001,Hisar,0.0,15.9,25.94,9.71,50.2
2021-12-05,0.20350000000000001,0.1245,0.11599999999999999,Hisar,0.29,16.55,24.17,11.92,41.82
2021-12-12,0.3045,0.176,0.18075,Hisar,0.0,13.58,22.68,9.99,57.44
2021-12-19,0.33266666666666667,0.20633333333333334,0.21883333333333335,Hisar,0.0,7.73,19.54,1.17,56.84
2021-12-26,0.36924999999999997,0.22925,0.242,Hisar,0.63,13.21,20.4,10.55,13.76
2022-01-02,0.47800000000000004,0.2925,0.322,Hisar,0.0,12.58,21.87,8.71,54.02
2022-01-09,,,,Hisar,2.61,11.44,18.43,5.69,37.25
2022-01-16,,,,Hisar,0.0,10.61,18.93,6.53,31.59
2022-01-23,,,,Hisar,3.28,11.67,16.2,9.0,31.83
2022-01-30,0.652,0.435,0.45325,Hisar,0.0,12.09,23.01,5.96,74.34
2022-02-06,0.734,0.5275,0.545,Hisar,0.0,12.09,22.62,5.05,70.46
2022-02-13,0.6663333333333333,0.46449999999999997,0.47400000000000003,Hisar,0.0,13.75,25.08,6.83,84.75
2022-02-20,0.6655,0.46399999999999997,0.48625,Hisar,0.0,15.15,25.58,8.65,91.76
2022-02-27,0.78375,0.56725,0.587,Hisar,0.0,16.76,25.1,10.33,98.82
2022-03-06,0.6803333333333333,0.4643333333333333,0.49266666666666664,Hisar,0.0,19.73,27.88,14.79,-999.0
2022-03-13,0.718875,0.491375,0.531625,Hisar,0.0,25.23,35.71,18.73,-999.0
2022-03-20,0.581,0.37966666666666665,0.38483333333333336,Hisar,0.0,30.37,40.15,20.78,-999.0
2022-03-27,0.5665,0.34750000000000003,0.36375,Hisar,0.0,28.87,40.8,20.22,-999.0
2022-04-03,0.3921666666666667,0.2373333333333333,0.25216666666666665,Hisar,0.0,30.98,42.76,19.1,-999.0
2022-04-10,0.267,0.17566666666666667,0.16533333333333333,Hisar,0.0,34.26,44.13,25.01,-999.0
2022-04-17,0.2105,0.15425,0.10675,Hisar,0.0,35.01,42.49,22.98,-999.0
2022-04-24,0.18033333333333332,0.14066666666666666,0.09766666666666667,Hisar,0.0,34.18,41.9,23.13,-999.0
2022-05-01,0.17325000000000002,0.13575,0.10775000000000001,Hisar,0.0,37.46,44.7,27.55,-999.0
2022-05-08,0.13749999999999998,0.10583333333333333,0.09733333333333333,Hisar,0.0,38.25,44.31,27.42,-999.0
2022-05-15,0.15533333333333332,0.11566666666666665,0.11016666666666668,Hisar,0.0,40.0,48.19,29.94,-999.0
2022-05-22,0.13,0.09975,0.08274999999999999,Hisar,0.0,38.53,43.25,26.4,-999.0
2022-05-29,0.11625,0.09175,0.0495,Hisar,0.0,40.31,44.62,30.12,-999.0
2022-06-05,0.16149999999999998,0.12675,0.09,Hisar,0.0,40.23,45.63,28.33,-999.0
2022-06-12,0.13683333333333333,0.10216666666666667,0.07233333333333333,Hisar,0.0,40.62,44.75,31.23,-999.0
2022-06-19,0.12125,0.08975,0.0475,Hisar,0.26,34.16,36.3,25.69,-999.0
2022-06-26,0.1555,0.11699999999999999,0.094,Hisar,0.0,34.98,41.44,26.01,-999.0
2022-07-03,,,,Hisar,16.38,30.96,33.5,27.73,-999.0
2022-07-10,,,,Hisar,50.07,29.12,30.63,27.51,-999.0
2022-07-17,0.242,0.159,0.121,Hisar,0.52,32.62,36.14,26.26,-999.0
2022-07-24,0.105,0.08,0.051,Hisar,0.52,32.48,36.66,26.78,-999.0
2022-07-31,,,,Hisar,4.67,30.4,33.97,25.33,-999.0
2022-08-07,,,,Hisar,6.72,29.15,31.49,26.72,-999.0
2022-08-14,0.645,0.42474999999999996,0.3815,Hisar,4.71,30.92,34.44,26.8,-999.0
2022-08-21,,,,Hisar,0.16,32.25,36.3,26.07,-999.0
2022-08-28,0.831,0.572,0.507,Hisar,0.37,31.94,36.44,26.01,-999.0
2022-09-04,0.5911666666666667,0.3941666666666667,0.357,Hisar,0.0,33.48,39.01,25.85,-999.0
2022-09-11,0.5114,0.34940000000000004,0.3216,Hisar,1.41,33.4,37.98,26.85,-999.0
2022-09-18,0.498,0.345,0.323,Hisar,0.0,33.44,39.05,25.66,-999.0
2022-09-25,0.2976666666666667,0.19166666666666665,0.17866666666666667,Hisar,2.09,28.28,33.07,24.24,-999.0
2022-10-02,0.613,0.37775000000000003,0.3745,Hisar,0.0,29.01,36.91,22.9,-999.0
2022-10-09,0.58975,0.38125,0.347,Hisar,2.8,25.52,31.14,19.44,-999.0
2022-10-16,0.5845,0.35575,0.37124999999999997,Hisar,0.0,25.33,34.71,17.9,-999.0
2022-10-23,0.48974999999999996,0.3055,0.2905,Hisar,0.0,22.89,32.56,17.55,-999.0
2022-10-30,0.38000000000000006,0.24183333333333334,0.23399999999999999,Hisar,0.0,22.91,33.59,16.64,-999.0
2022-11-06,0.22366666666666668,0.1515,0.11583333333333333,Hisar,0.12,23.74,31.83,17.55,-999.0
2022-11-13,0.2815,0.1815,0.16225,Hisar,0.0,19.63,28.68,14.8,-999.0
2022-11-20,0.3115,0.202,0.204,Hisar,-999.0,-999.0,-999.0,-999.0,-999.0
2022-11-27,0.33199999999999996,0.20975,0.23225,Hisar,0.0,16.58,26.78,13.11,-999.0
2022-12-04,0.4908333333333333,0.31533333333333335,0.3105,Hisar,0.0,16.33,26.42,13.21,-999.0
2018-12-16,0.488,0.31,0.328,Jhajjar,0.0,11.93,22.43,4.98,59.65
2018-12-23,0.421,0.281,0.291,Jhajjar,0.0,10.18,21.38,5.08,46.38
2018-12-30,0.49,0.314,0.34,Jhajjar,0.0,10.05,22.15,7.3,55.91
2019-01-06,0.463,0.307,0.3165,Jhajjar,2.08,11.73,18.51,8.27,35.6
2019-01-13,,,,Jhajjar,0.0,13.26,21.94,7.98,41.16
2019-01-20,0.644,0.425,0.444,Jhajjar,0.0,16.22,27.13,11.38,65.84
2019-01-27,0.504,0.353,0.37,Jhajjar,0.0,8.97,17.71,2.58,61.16
2019-02-03,,,,Jhajjar,0.0,12.07,21.82,4.7,46.02
2019-02-10,0.552,0.39,0.4095,Jhajjar,0.0,11.78,21.07,4.86,67.62
2019-02-17,,,,Jhajjar,0.0,14.55,23.59,7.19,77.39
2019-02-24,0.624,0.4385,0.4565,Jhajjar,0.0,15.92,26.07,8.48,94.09
2019-03-03,0.72,0.488,0.511,Jhajjar,0.28,16.4,24.97,9.45,69.6
2019-03-10,0.7,0.462,0.503,Jhajjar,0.0,18.76,27.55,10.3,104.45
2019-03-17,0.4865,0.336,0.34750000000000003,Jhajjar,0.0,21.18,29.9,12.73,107.89
2019-03-24,0.469,0.306,0.328,Jhajjar,0.0,25.58,34.62,14.9,115.59
2019-03-31,0.4575,0.28800000000000003,0.307,Jhajjar,0.0,27.82,37.26,19.86,118.98
2019-04-07,0.302,0.186,0.185,Jhajjar,0.0,31.32,38.87,23.19,106.88
2019-04-14,0.217,0.136,0.118,Jhajjar,0.0,33.56,40.73,23.51,124.03
2019-04-21,0.143,0.096,0.071,Jhajjar,0.0,30.98,38.94,20.9,130.62
2019-04-28,0.138,0.095,0.078,Jhajjar,0.0,35.05,43.01,25.82,139.18
2019-05-05,0.1525,0.11199999999999999,0.0925,Jhajjar,0.0,33.19,41.41,22.21,142.91
2019-05-12,0.126,0.093,0.073,Jhajjar,0.0,36.14,41.19,26.25,112.98
2019-05-19,,,,Jhajjar,0.0,32.46,38.11,23.59,139.49
2019-05-26,0.134,0.097,0.074,Jhajjar,0.0,35.28,41.2,24.87,146.6
2019-06-02,0.129,0.096,0.078,Jhajjar,0.0,41.8,46.55,31.4,139.21
2019-06-09,0.11649999999999999,0.08399999999999999,0.059,Jhajjar,0.0,41.13,47.23,30.7,141.95
2019-06-16,0.13,0.095,0.07,Jhajjar,1.02,38.72,40.57,31.18,100.49
2019-06-23,0.119,0.089,0.052,Jhajjar,0.01,40.3,43.17,29.45,130.11
2019-06-30,0.113,0.084,0.053,Jhajjar,0.1,41.55,45.89,32.53,117.12
2019-07-07,,,,Jhajjar,6.66,35.97,38.39,30.19,108.8
2019-07-14,0.101,0.079,0.048,Jhajjar,0.49,37.07,41.05,29.71,111.73
2019-07-21,,,,Jhajjar,13.44,33.23,36.29,28.2,111.06
2019-07-28,,,,Jhajjar,3.99,30.73,34.59,26.2,87.42
2019-08-04,,,,Jhajjar,9.09,29.48,31.37,26.65,97.82
2019-08-11,,,,Jhajjar,0.11,32.34,35.98,26.42,116.77
2019-08-18,,,,Jhajjar,15.92,28.13,31.9,25.4,93.9
2019-08-25,0.532,0.356,0.338,Jhajjar,12.75,28.75,31.22,25.98,69.76
2019-09-01,0.318,0.216,0.19,Jhajjar,8.5,30.91,34.69,27.05,81.01
2019-09-08,,,,Jhajjar,8.09,30.17,33.33,26.61,106.95
2019-09-15,0.447,0.303,0.302,Jhajjar,0.77,32.04,36.28,25.67,84.95
2019-09-22,0.508,0.337,0.33,Jhajjar,12.07,29.03,33.04,24.53,88.73
2019-09-29,,,,Jhajjar,2.27,27.83,31.63,23.62,71.8
2019-10-06,0.248,0.166,0.142,Jhajjar,0.0,26.15,31.87,20.22,93.94
2019-10-13,0.389,0.251,0.237,Jhajjar,0.0,26.65,33.73,21.13,83.62
2019-10-20,0.287,0.187,0.178,Jhajjar,0.0,24.64,32.8,17.34,74.72
2019-10-27,0.234,0.155,0.139,Jhajjar,0.0,23.23,31.73,17.35,68.56
2019-11-03,,,,Jhajjar,0.41,23.46,30.94,17.83,33.99
2019-11-10,0.235,0.145,0.137,Jhajjar,0.0,21.3,29.08,14.36,59.86
2019-11-17,0.1345,0.088,0.07200000000000001,Jhajjar,0.0,20.96,29.51,14.51,72.07
2019-11-24,,,,Jhajjar,0.0,21.58,27.5,15.19,49.05
2019-12-01,0.223,0.142,0.147,Jhajjar,0.0,15.2,23.61,9.24,49.35
2019-12-08,,,,Jhajjar,0.0,15.31,24.3,11.72,43.1
2019-12-15,,,,Jhajjar,0.0,12.58,19.59,6.91,38.84
2019-12-22,,,,Jhajjar,0.0,11.65,20.26,5.58,30.8
2019-12-29,,,,Jhajjar,0.0,6.65,17.09,0.37,21.73
2020-01-05,0.451,0.281,0.288,Jhajjar,0.0,12.16,21.51,7.94,46.41
2020-01-12,0.442,0.286,0.31,Jhajjar,0.0,11.34,22.33,5.72,65.62
2020-01-19,,,,Jhajjar,0.0,10.65,19.27,4.34,39.27
2020-01-26,0.659,0.419,0.473,Jhajjar,0.0,13.94,23.52,9.12,72.7
2020-02-02,0.572,0.404,0.419,Jhajjar,0.0,11.04,20.6,4.02,74.36
2020-02-09,0.6645000000000001,0.4505,0.4905,Jhajjar,0.0,12.28,23.01,5.62,74.94
2020-02-16,0.702,0.475,0.538,Jhajjar,0.0,16.04,28.57,7.11,90.23
2020-02-23,,,,Jhajjar,0.07,19.12,27.01,11.62,64.43
2020-03-01,0.4495,0.3065,0.33299999999999996,Jhajjar,0.22,21.37,27.94,14.46,90.46
2020-03-08,0.524,0.356,0.377,Jhajjar,0.0,17.81,26.03,11.34,105.27
2020-03-15,0.643,0.447,0.4655,Jhajjar,1.34,17.98,24.54,10.36,97.13
2020-03-22,,,,Jhajjar,0.0,24.15,32.37,16.24,115.7
2020-03-29,0.597,0.373,0.374,Jhajjar,0.0,23.23,31.22,14.66,130.23
2020-04-05,0.38649999999999995,0.246,0.2375,Jhajjar,0.0,26.65,34.87,17.01,119.7
2020-04-12,,,,Jhajjar,0.0,30.04,37.97,20.59,131.71
2020-04-19,0.201,0.147,0.123,Jhajjar,2.71,30.2,36.36,21.58,123.56
2020-04-26,0.169,0.126,0.091,Jhajjar,7.86,30.9,37.06,24.11,104.92
2020-05-03,0.151,0.11,0.08,Jhajjar,12.87,31.88,38.33,24.23,88.69
2020-05-10,0.141,0.098,0.08,Jhajjar,2.62,32.74,40.95,25.21,73.33
2020-05-17,0.132,0.095,0.068,Jhajjar,0.0,36.07,42.14,25.1,113.25
2020-05-24,0.139,0.103,0.08,Jhajjar,0.0,40.13,46.01,28.81,141.0
2020-05-31,0.069,0.051,0.02,Jhajjar,11.08,32.15,35.26,24.11,99.62
2020-06-07,0.116,0.085,0.055,Jhajjar,8.54,33.78,36.64,27.51,113.29
2020-06-14,0.138,0.098,0.07,Jhajjar,0.07,39.0,42.19,30.09,116.79
2020-06-21,0.148,0.107,0.084,Jhajjar,0.16,39.51,42.13,29.97,133.71
2020-06-28,0.134,0.101,0.065,Jhajjar,0.0,38.73,42.53,31.32,122.14
2020-07-05,0.196,0.147,0.109,Jhajjar,22.41,32.8,34.03,29.66,108.93
2020-07-12,,,,Jhajjar,3.34,34.69,36.19,29.94,89.14
2020-07-19,0.215,0.167,0.117,Jhajjar,12.01,33.98,37.03,29.33,90.2
2020-07-26,,,,Jhajjar,4.3,32.53,36.32,26.58,123.63
2020-08-02,0.444,0.304,0.273,Jhajjar,3.85,32.94,36.87,27.51,116.64
2020-08-09,,,,Jhajjar,6.71,32.49,35.09,28.79,71.82
2020-08-16,,,,Jhajjar,0.24,31.59,35.48,26.37,106.98
2020-08-23,,,,Jhajjar,0.83,28.37,32.72,24.58,95.88
2020-08-30,,,,Jhajjar,0.89,27.81,31.41,25.19,67.79
2020-09-06,0.471,0.31,0.313,Jhajjar,0.68,28.92,32.15,25.29,116.55
2020-09-13,0.54,0.353,0.354,Jhajjar,0.01,29.4,35.51,24.72,107.31
2020-09-20,0.46,0.298,0.313,Jhajjar,0.0,30.63,36.66,24.9,103.96
2020-09-27,0.445,0.29,0.298,Jhajjar,0.0,30.05,36.45,23.44,102.98
2020-10-04,0.424,0.279,0.277,Jhajjar,0.0,26.68,35.66,21.06,105.31
2020-10-11,0.408,0.268,0.269,Jhajjar,0.0,26.79,36.18,19.51,93.55
2020-10-18,0.327,0.213,0.212,Jhajjar,0.0,25.47,34.73,18.95,73.9
2020-10-25,0.288,0.189,0.179,Jhajjar,0.0,23.18,33.87,18.48,72.52
2020-11-01,0.2115,0.141,0.134,Jhajjar,0.0,19.7,29.54,12.99,70.53
2020-11-08,0.124,0.085,0.081,Jhajjar,0.0,19.37,30.1,16.14,44.94
2020-11-15,0.089,0.0595,0.044,Jhajjar,3.65,22.1,29.69,15.73,50.53
2020-11-22,0.18,0.113,0.111,Jhajjar,0.0,15.55,24.87,8.55,64.21
2020-11-29,,,,Jhajjar,0.0,15.6,26.0,8.23,69.13
2020-12-06,0.22699999999999998,0.14750000000000002,0.14450000000000002,Jhajjar,0.0,19.23,29.11,14.23,62.16
2020-12-13,0.286,0.18,0.175,Jhajjar,0.0,15.38,22.37,9.69,43.68
2020-12-20,,,,Jhajjar,0.0,13.73,23.26,6.08,61.39
2020-12-27,0.467,0.299,0.325,Jhajjar,0.0,15.19,24.07,10.15,50.3
2021-01-03,,,,Jhajjar,11.59,14.81,20.37,11.01,18.62
2021-01-10,,,,Jhajjar,0.0,11.86,17.9,7.33,51.85
2021-01-17,0.45,0.305,0.333,Jhajjar,0.0,9.62,18.23,4.18,47.93
2021-01-24,,,,Jhajjar,0.0,11.08,19.55,5.23,44.51
2021-01-31,0.674,0.453,0.476,Jhajjar,0.0,12.23,24.12,6.28,78.59
2021-02-07,0.686,0.454,0.499,Jhajjar,0.0,13.78,23.54,6.68,84.28
2021-02-14,0.693,0.469,0.499,Jhajjar,0.0,17.1,28.12,12.45,74.73
2021-02-21,0.432,0.326,0.319,Jhajjar,0.0,18.08,29.42,10.28,86.91
2021-02-28,0.679,0.4475,0.4975,Jhajjar,0.0,22.52,31.82,14.51,98.48
2021-03-07,0.698,0.456,0.513,Jhajjar,0.0,26.13,36.22,16.02,103.02
2021-03-14,0.622,0.4175,0.4345,Jhajjar,0.0,25.71,33.37,17.01,108.52
2021-03-21,0.516,0.331,0.325,Jhajjar,0.0,28.63,37.07,20.18,104.01
2021-03-28,,,,Jhajjar,0.0,29.47,39.12,19.92,112.98
2021-04-04,0.2605,0.175,0.16599999999999998,Jhajjar,0.0,28.11,38.86,16.75,129.05
2021-04-11,0.211,0.154,0.133,Jhajjar,0.0,30.62,39.72,18.98,129.64
2021-04-18,0.168,0.129,0.105,Jhajjar,0.0,30.99,37.6,20.61,127.42
2021-04-25,0.16349999999999998,0.1235,0.0935,Jhajjar,0.0,29.87,39.04,18.32,137.95
2021-05-02,0.131,0.093,0.066,Jhajjar,0.0,34.8,40.17,27.07,90.62
2021-05-09,0.133,0.0945,0.07150000000000001,Jhajjar,0.0,35.63,40.67,24.65,105.21
2021-05-16,0.117,0.084,0.059,Jhajjar,0.12,37.26,41.48,26.08,130.77
2021-05-23,,,,Jhajjar,0.0,29.95,35.51,22.23,114.76
2021-05-30,0.14150000000000001,0.1005,0.07,Jhajjar,0.17,34.61,39.46,25.33,114.77
2021-06-06,0.153,0.114,0.088,Jhajjar,0.13,35.39,39.26,27.06,132.89
2021-06-13,0.13,0.098,0.061,Jhajjar,3.45,34.46,37.26,26.3,84.6
2021-06-20,,,,Jhajjar,0.36,33.69,36.44,25.1,114.95
2021-06-27,0.17,0.126,0.099,Jhajjar,0.07,36.11,40.51,26.87,116.66
2021-07-04,0.153,0.113,0.077,Jhajjar,0.04,37.08,40.33,29.35,121.4
2021-07-11,0.175,0.131,0.093,Jhajjar,0.84,36.25,39.55,29.98,99.3
2021-07-18,,,,Jhajjar,45.11,33.19,38.08,28.64,61.3
2021-07-25,,,,Jhajjar,0.03,32.2,35.96,27.76,121.59
2021-08-01,,,,Jhajjar,13.3,30.03,33.15,26.28,62.04
2021-08-08,,,,Jhajjar,3.73,28.52,31.55,25.64,71.54
2021-08-15,0.42,0.281,0.256,Jhajjar,0.0,29.43,34.37,24.43,119.91
2021-08-22,0.43,0.288,0.255,Jhajjar,1.99,28.65,32.3,25.53,74.52
2021-08-29,0.401,0.276,0.256,Jhajjar,0.11,29.23,33.48,24.93,80.19
2021-09-05,,,,Jhajjar,2.89,28.47,31.43,25.13,95.81
2021-09-12,,,,Jhajjar,20.54,25.98,28.23,24.8,81.59
2021-09-19,,,,Jhajjar,0.01,27.71,31.16,24.27,100.52
2021-09-26,,,,Jhajjar,0.4,27.15,30.68,23.58,76.35
2021-10-03,,,,Jhajjar,0.08,27.84,32.81,24.12,92.71
2021-10-10,0.466,0.298,0.292,Jhajjar,0.0,25.33,33.83,20.96,100.81
2021-10-17,0.40900000000000003,0.2645,0.247,Jhajjar,22.47,24.11,29.05,21.55,51.98
2021-10-24,0.372,0.25,0.239,Jhajjar,14.07,21.83,27.78,17.26,67.05
2021-10-31,0.311,0.20850000000000002,0.1885,Jhajjar,0.0,18.55,28.12,13.04,76.45
2021-11-07,,,,Jhajjar,0.0,17.8,26.9,13.36,57.27
